"date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"2016/7/1","0","-0.644066519964","-0.630006019846","0.399617849036","-0.175039997483","-0.227771398686","1.2559458463","-0.160003387748"
"2016/7/1","3","-0.626335133989","-0.630006019846","0.0595952790748","0.31295029853","0.294920257983","0.11110102487","-0.160003387748"
"2016/7/1","6","-0.910037309585","-0.909423102556","0.28329433826","0.475613730534","0.837715439908","-0.461321385843","-0.160003387748"
"2016/7/1","9","-0.945500081534","-0.944350237895","0.569629134016","0.31295029853","0.817611914652","-0.970141306478","-0.160003387748"
"2016/7/1","12","-0.768186221787","-0.769714561201","0.372773961934","-0.8256937255","0.475851985291","-0.397718895764","-0.160003387748"
"2016/7/1","15","-0.714992063863","-0.717323858193","-0.700981522154","-0.581698577494","0.0536779549048","0.492715965345","-0.160003387748"
"2016/7/1","18","-0.92776869556","-0.926886670225","0.193814714586","-0.337703429487","-0.308185499712","0.9379333959","-0.160003387748"
"2016/7/1","21","-0.679529291914","-0.682396722854","1.37494574708","-0.0937082814808","-0.408703125995","1.00153588598","-0.160003387748"
"2016/7/2","0","-0.431289888267","-0.437906775484","1.2049344621","-0.419035145489","-0.14735729766","0.492715965345","-0.160003387748"
"2016/7/2","3","-0.28943880047","-0.298198234129","-1.20206741473","0.719608878541","0.495955510548","-0.270513915606","-0.160003387748"
"2016/7/2","6","-0.484484046192","-0.472833910822","-1.28259907603","-0.0937082814808","0.355230833752","0.365510985187","0.528618787368"
"2016/7/2","9","-0.378095730343","-0.368052504806","1.47337333312","0.0689551505236","-0.328289024969","1.31954833638","6.86394279844"
"2016/7/2","12","-0.0766621687731","-0.0711718544274","-0.602553936112","-1.06968887351","-0.489117227021","1.2559458463","-0.0222789527243"
"2016/7/2","15","-0.28943880047","-0.280734666459","-0.378854876928","-1.06968887351","-0.448910176508","1.38315082646","-0.160003387748"
"2016/7/2","18","-0.555409590091","-0.5426881815","0.363825999566","-1.31368402151","-0.428806651251","1.38315082646","-0.160003387748"
"2016/7/2","21","-0.555409590091","-0.5426881815","-0.00304045749693","-1.80167431753","-0.469013701764","1.51035580661","-0.160003387748"
"2016/7/3","0","-0.449021274242","-0.437906775484","0.354878037199","-0.663030293496","-0.348392550225","1.44675331653","-0.160003387748"
"2016/7/3","3","-0.449021274242","-0.437906775484","0.175918789851","-0.581698577494","-0.107150247147","1.19234335622","-0.0911411702359"
"2016/7/3","6","-0.573140976065","-0.560151749169","0.238554526423","-0.419035145489","-0.0267361461212","1.12874086614","-0.160003387748"
"2016/7/3","9","-0.573140976065","-0.560151749169","0.381721924301","-0.988357157505","0.0335744296483","1.06513837606","-0.0911411702359"
"2016/7/3","12","-0.431289888267","-0.420443207814","-0.387802839295","-1.39501573752","-0.127253772404","1.06513837606","-0.160003387748"
"2016/7/3","15","-0.324901572419","-0.315661801798","-0.0656761940687","-1.55767916952","-0.308185499712","1.38315082646","-0.0911411702359"
"2016/7/3","18","-0.626335133989","-0.612542452177","1.33915389761","-1.31368402151","-0.368496075482","1.51035580661","0.115445482299"
"2016/7/3","21","-0.644066519964","-0.630006019846","-0.00304045749693","-1.88300603353","-0.368496075482","1.51035580661","-0.160003387748"
"2016/7/4","0","-0.608603748015","-0.595078884508","-0.0388323069665","-0.256371713485","-0.247874923943","1.44675331653","-0.160003387748"
"2016/7/4","3","-0.626335133989","-0.630006019846","-0.0119884198643","-0.175039997483","0.857818965165","-0.334116405685","-0.160003387748"
"2016/7/4","6","-0.768186221787","-0.769714561201","-0.181999704845","-0.500366861492","1.4408211976","-1.16094877672","-0.160003387748"
"2016/7/4","9","-0.92776869556","-0.926886670225","0.954391515814","-0.744362009498","1.46092472286","-1.22455126679","-0.160003387748"
"2016/7/4","12","-0.519946818141","-0.507761046161","1.42863352129","-1.06968887351","0.435644934778","0.238306005028","-0.160003387748"
"2016/7/4","15","-0.519946818141","-0.52522461383","0.0685432414422","-0.8256937255","0.0536779549048","0.301908495108","-0.160003387748"
"2016/7/4","18","-0.573140976065","-0.577615316838","0.0685432414422","-0.0937082814808","0.0335744296483","0.365510985187","-0.160003387748"
"2016/7/4","21","-0.218513256571","-0.228343963451","0.721744494262","-1.63901088552","-0.20766787343","0.810728415742","-0.160003387748"
"2016/7/5","0","-0.0234680108489","-0.0362447190887","0.220658601688","-0.256371713485","0.274816732726","0.238306005028","-0.160003387748"
"2016/7/5","3","0.118383076949","0.103463822266","-0.522022274806","-0.907025441502","1.13926831876","-0.77933383624","-0.160003387748"
"2016/7/5","6","-0.0589307827983","-0.0711718544274","0.104335090912","0.719608878541","1.46092472286","-1.35175624695","-0.160003387748"
"2016/7/5","9","0.0651889190247","0.0685366869274","1.37494574708","2.42757491459","0.234609682213","-0.0161039552886","-0.160003387748"
"2016/7/5","12","0.473010796443","0.470198743322","0.954391515814","-1.31368402151","-0.368496075482","1.06513837606","0.322032134834"
"2016/7/5","15","0.490742182418","0.487662310992","0.390669886668","-0.256371713485","-0.509220752277","1.19234335622","0.322032134834"
"2016/7/5","18","0.437548024494","0.417808040314","0.220658601688","-1.06968887351","-0.569531328047","1.38315082646","-0.160003387748"
"2016/7/5","21","0.490742182418","0.487662310992","0.435409698505","-0.907025441502","-0.589634853303","1.38315082646","-0.160003387748"
"2016/7/6","0","0.614861884241","0.609907284677","0.0685432414422","-0.744362009498","-0.308185499712","1.00153588598","-0.160003387748"
"2016/7/6","3","0.614861884241","0.609907284677","0.0238034296053","-0.0123765654786","0.898026015678","-0.71573134616","-0.160003387748"
"2016/7/6","6","0.419816638519","0.400344472645","-0.736773371623","-0.0937082814808","1.4408211976","-1.28815375687","-0.160003387748"
"2016/7/6","9","0.136114462924","0.120927389935","-0.772565221093","-0.256371713485","1.34030357132","-1.28815375687","-0.160003387748"
"2016/7/6","12","0.34889109462","0.347953769637","1.50021722023","0.231618582528","0.59647313683","0.11110102487","-0.160003387748"
"2016/7/6","15","0.419816638519","0.400344472645","1.30336204814","-0.337703429487","0.174299106444","0.619920945504","-0.160003387748"
"2016/7/6","18","0.260234164747","0.243172363621","1.08861095133","0.394282014532","-0.0468396713777","1.12874086614","-0.160003387748"
"2016/7/6","21","0.313428322671","0.295563066629","1.16914261263","-0.663030293496","-0.127253772404","1.19234335622","-0.160003387748"
"2016/7/7","0","0.313428322671","0.295563066629","-0.181999704845","-0.337703429487","0.576369611574","-0.143308935447","-0.160003387748"
"2016/7/7","3","0.331159708646","0.313026634298","0.855963929773","-0.988357157505","0.898026015678","-0.71573134616","-0.160003387748"
"2016/7/7","6","-0.0589307827983","-0.0711718544274","1.39284167182","0.31295029853","0.978440116704","-0.334116405685","-0.160003387748"
"2016/7/7","9","-0.271707414495","-0.280734666459","-0.933628543706","2.26491148258","0.797508389395","-0.397718895764","-0.160003387748"
"2016/7/7","12","-0.112124940723","-0.123562557435","-0.647293747949","-0.744362009498","0.134092055931","-0.206911425526","-0.160003387748"
"2016/7/7","15","-0.200781870596","-0.210880395782","-1.19311945236","-0.175039997483","0.0938850054178","0.619920945504","-0.160003387748"
"2016/7/7","18","-0.28943880047","-0.298198234129","-1.04995205448","-0.175039997483","-0.0870467218907","0.9379333959","-0.160003387748"
"2016/7/7","21","-0.342632958394","-0.350588937137","-1.39892258681","-0.419035145489","-0.14735729766","1.00153588598","-0.160003387748"
"2016/7/8","0","-0.218513256571","-0.210880395782","-1.05890001685","0.800940594543","0.0335744296483","0.556318455425","-0.160003387748"
"2016/7/8","3","-0.413558502293","-0.420443207814","-0.718877446889","0.800940594543","0.797508389395","-0.588526366002","-0.160003387748"
